provider,sku,name,category,status,lastSeenAt,image,productUrl
"Coaster Furniture","193611","Adina Extension Dining Table","Dining Room","active","2026-07-11T02:23:33.217Z","https://pictures.coastercenter.com/items/193611/193611_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Adina-Extension-Dining-Table/193611"
"Coaster Furniture","193611-S10","Adina Dining Set","Dining Room","active","2026-07-11T02:24:04.632Z","https://pictures.coastercenter.com/items/193611-S10/193611-S10_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Adina-Dining-Set/193611-S10"
"Coaster Furniture","193612","Adina Side Chair","Dining Room","active","2026-07-11T02:23:21.825Z","https://pictures.coastercenter.com/items/193612/193612_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Adina-Side-Chair/193612"
"Coaster Furniture","193615","Adina Sideboard","Dining Room","active","2026-07-11T02:23:33.218Z","https://pictures.coastercenter.com/items/193615/193615_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Adina-Sideboard/193615"
"Coaster Furniture","193616","Adina Display Cabinet","Dining Room","active","2026-07-11T02:23:53.781Z","https://pictures.coastercenter.com/items/193616/193616_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Adina-Display-Cabinet/193616"
"Coaster Furniture","193651","Duncan Dining Table","Dining Room","active","2026-07-11T02:24:34.430Z","https://pictures.coastercenter.com/items/193651/193651_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Duncan-Dining-Table/193651"
"Coaster Furniture","193651-S7","Duncan Dining Set","Dining Room","active","2026-07-11T02:24:40.604Z","https://pictures.coastercenter.com/items/193651-S7/193651-S7_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Duncan-Dining-Set/193651-S7"
"Coaster Furniture","193652","Duncan Side Chair","Dining Room","active","2026-07-11T02:24:34.430Z","https://pictures.coastercenter.com/items/193652/193652_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Duncan-Side-Chair/193652"
"Coaster Furniture","193660","Ottowa Round Dining Table","Dining Room","active","2026-07-11T02:23:03.051Z","https://pictures.coastercenter.com/items/193660/193660_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Ottowa-Round-Dining-Table/193660"
"Coaster Furniture","193661","Ottowa Rectangular Dining Table","Dining Room","active","2026-07-11T02:23:33.218Z","https://pictures.coastercenter.com/items/193661/193661_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Ottowa-Rectangular-Dining-Table/193661"
"Coaster Furniture","193661-S7","Ottowa Rectangular Dining Set","Dining Room","active","2026-07-11T02:23:03.050Z","https://pictures.coastercenter.com/items/193661-S7/193661-S7_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Ottowa-Rectangular-Dining-Set/193661-S7"
"Coaster Furniture","193662","Ottowa Side Chair","Dining Room","active","2026-07-11T02:23:33.218Z","https://pictures.coastercenter.com/items/193662/193662_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Ottowa-Side-Chair/193662"
"Coaster Furniture","193668","Ottowa Counter Height Dining Table","Dining Room","active","2026-07-11T02:24:15.895Z","https://pictures.coastercenter.com/items/193668/193668_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Ottowa-Counter-Height-Dining-Table/193668"
"Coaster Furniture","193668-S5","Ottowa Counter Height Dining Set","Dining Room","active","2026-07-11T02:23:13.749Z","https://pictures.coastercenter.com/items/193668-S5/193668-S5_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Ottowa-Counter-Height-Dining-Set/193668-S5"
"Coaster Furniture","193669","Ottowa Counter Chair","Dining Room","active","2026-07-11T02:23:21.825Z","https://pictures.coastercenter.com/items/193669/193669_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Ottowa-Counter-Chair/193669"
"Coaster Furniture","193671","Reseda Extension Dining Table","Dining Room","active","2026-07-11T02:23:38.736Z","https://pictures.coastercenter.com/items/193671/193671_03x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Reseda-Extension-Dining-Table/193671"
"Coaster Furniture","193671-S8","Reseda Dining Set","Dining Room","active","2026-07-11T02:23:38.736Z","https://pictures.coastercenter.com/items/193671-S8/193671-S8_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Reseda-Dining-Set/193671-S8"
"Coaster Furniture","193672","Reseda Side Chair","Dining Room","active","2026-07-11T02:23:21.824Z","https://pictures.coastercenter.com/items/193672/193672_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Reseda-Side-Chair/193672"
"Coaster Furniture","193675","Reseda Sideboard","Dining Room","active","2026-07-11T02:24:21.324Z","https://pictures.coastercenter.com/items/193675/193675_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Reseda-Sideboard/193675"
"Coaster Furniture","193731","Croyden Dining Table","Dining Room","active","2026-07-11T02:24:34.430Z","https://pictures.coastercenter.com/items/193731/193731_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Croyden-Dining-Table/193731"
"Coaster Furniture","193731-S7","Croyden Dining Set","Dining Room","active","2026-07-11T02:24:34.430Z","https://pictures.coastercenter.com/items/193731-S7/193731-S7_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Croyden-Dining-Set/193731-S7"
"Coaster Furniture","193732","Croyden Side Chair","Dining Room","active","2026-07-11T02:24:34.430Z","https://pictures.coastercenter.com/items/193732/193732_SP1x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Croyden-Side-Chair/193732"
"Coaster Furniture","193813BLK","Carlow Upholstered Dining Arm Chair","Dining Room","active","2026-07-11T02:24:51.853Z","https://pictures.coastercenter.com/items/193813BLK/193813BLK_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Carlow-Upholstered-Dining-Arm-Chair/193813BLK"
"Coaster Furniture","193820","Franklin 50-inch Dining Table","Dining Room","active","2026-07-11T02:24:34.429Z","https://pictures.coastercenter.com/items/193820/193820_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Franklin-50-inch-Dining-Table/193820"
"Coaster Furniture","193820-S5","Franklin 50-inch Dining Set","Dining Room","active","2026-07-11T02:24:34.429Z","https://pictures.coastercenter.com/items/193820-S5/193820-S5_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Franklin-50-inch-Dining-Set/193820-S5"
"Coaster Furniture","193822","Franklin Dining Side Chair","Dining Room","active","2026-07-11T02:24:34.430Z","https://pictures.coastercenter.com/items/193822/193822_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Franklin-Dining-Side-Chair/193822"
"Coaster Furniture","193830","Franklin 54-inch Dining Table","Dining Room","active","2026-07-11T02:24:46.219Z","https://pictures.coastercenter.com/items/193830/193830_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Franklin-54-inch-Dining-Table/193830"
"Coaster Furniture","193830-S5","Franklin 54-inch Dining Set","Dining Room","active","2026-07-11T02:24:57.061Z","https://pictures.coastercenter.com/items/193830-S5/193830-S5_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Franklin-54-inch-Dining-Set/193830-S5"
"Coaster Furniture","193832","Benford Dining Side Chair","Dining Room","active","2026-07-11T02:24:51.853Z","https://pictures.coastercenter.com/items/193832/193832_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Benford-Dining-Side-Chair/193832"
"Coaster Furniture","193861","Neve Dining Table","Dining Room","active","2026-07-11T02:24:25.828Z","https://pictures.coastercenter.com/items/193861/193861_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Neve-Dining-Table/193861"
"Coaster Furniture","193863","Neve Dining Bench","Dining Room","active","2026-07-11T02:24:25.828Z","https://pictures.coastercenter.com/items/193863/193863_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Neve-Dining-Bench/193863"
"Coaster Furniture","193912BLK","Shawna Upholstered Dining Side Chair","Dining Room","active","2026-07-11T02:24:57.060Z","https://pictures.coastercenter.com/items/193912BLK/193912BLK_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Shawna-Upholstered-Dining-Side-Chair/193912BLK"
"Coaster Furniture","193922BLK","Kehoe Faux Leather Dining Side Chair","Dining Room","active","2026-07-11T02:24:51.853Z","https://pictures.coastercenter.com/items/193922BLK/193922BLK_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Kehoe-Faux-Leather-Dining-Side-Chair/193922BLK"
"Coaster Furniture","193929NAT","Kehoe Faux Leather Counter Height Dining Chair","Dining Room","active","2026-07-11T02:24:51.852Z","https://pictures.coastercenter.com/items/193929NAT/193929NAT_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Kehoe-Faux-Leather-Counter-Height-Dining-Chair/193929NAT"
"Coaster Furniture","193930BLK-S5B","Hamlyn Dining Set B","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193930BLK-S5B/193930BLK-S5B_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Hamlyn-Dining-Set-B/193930BLK-S5B"
"Coaster Furniture","193930BLK-S5F","Hamlyn Dining Set F","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193930BLK-S5F/193930BLK-S5F_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Hamlyn-Dining-Set-F/193930BLK-S5F"
"Coaster Furniture","193930BLK-S5G","Hamlyn Dining Set G","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193930BLK-S5G/193930BLK-S5G_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Hamlyn-Dining-Set-G/193930BLK-S5G"
"Coaster Furniture","193930NAT-S5A","Hamlyn Dining Set A","Dining Room","active","2026-07-11T02:24:57.061Z","https://pictures.coastercenter.com/items/193930NAT-S5A/193930NAT-S5A_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Hamlyn-Dining-Set-A/193930NAT-S5A"
"Coaster Furniture","193930NAT-S5D","Hamlyn Dining Set D","Dining Room","active","2026-07-11T02:24:57.061Z","https://pictures.coastercenter.com/items/193930NAT-S5D/193930NAT-S5D_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Hamlyn-Dining-Set-D/193930NAT-S5D"
"Coaster Furniture","193930NAT-S5E","Hamlyn Dining Set E","Dining Room","active","2026-07-11T02:24:57.060Z","https://pictures.coastercenter.com/items/193930NAT-S5E/193930NAT-S5E_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Hamlyn-Dining-Set-E/193930NAT-S5E"
"Coaster Furniture","193930WAL","Hamlyn 47-inch Dining Table","Dining Room","active","2026-07-11T02:24:46.219Z","https://pictures.coastercenter.com/items/193930WAL/193930WAL_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Hamlyn-47-inch-Dining-Table/193930WAL"
"Coaster Furniture","193930WAL-S5C","Hamlyn Dining Set C","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193930WAL-S5C/193930WAL-S5C_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Hamlyn-Dining-Set-C/193930WAL-S5C"
"Coaster Furniture","193932NAT","Kehoe Fabric Dining Side Chair","Dining Room","active","2026-07-11T02:24:51.853Z","https://pictures.coastercenter.com/items/193932NAT/193932NAT_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Kehoe-Fabric-Dining-Side-Chair/193932NAT"
"Coaster Furniture","193938BLK-S5B","Hamlyn Counter Height Dining Set B","Dining Room","active","2026-07-11T02:25:07.246Z","https://pictures.coastercenter.com/items/193938BLK-S5B/193938BLK-S5B_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Hamlyn-Counter-Height-Dining-Set-B/193938BLK-S5B"
"Coaster Furniture","193938BLK-S5E","Hamlyn Counter Height Dining Set E","Dining Room","active","2026-07-11T02:25:07.245Z","https://pictures.coastercenter.com/items/193938BLK-S5E/193938BLK-S5E_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Hamlyn-Counter-Height-Dining-Set-E/193938BLK-S5E"
"Coaster Furniture","193938NAT","Hamlyn 43-inch Counter Height Dining Table","Dining Room","active","2026-07-11T02:24:46.219Z","https://pictures.coastercenter.com/items/193938NAT/193938NAT_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Hamlyn-43-inch-Counter-Height-Dining-Table/193938NAT"
"Coaster Furniture","193938NAT-S5C","Hamlyn Counter Height Dining Set C","Dining Room","active","2026-07-11T02:25:07.245Z","https://pictures.coastercenter.com/items/193938NAT-S5C/193938NAT-S5C_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Hamlyn-Counter-Height-Dining-Set-C/193938NAT-S5C"
"Coaster Furniture","193938WAL-S5D","Hamlyn Counter Height Dining Set D","Dining Room","active","2026-07-11T02:25:07.246Z","https://pictures.coastercenter.com/items/193938WAL-S5D/193938WAL-S5D_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Hamlyn-Counter-Height-Dining-Set-D/193938WAL-S5D"
"Coaster Furniture","193939WAL","Kehoe Fabric Counter Height Dining Chair","Dining Room","active","2026-07-11T02:24:51.853Z","https://pictures.coastercenter.com/items/193939WAL/193939WAL_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Kehoe-Fabric-Counter-Height-Dining-Chair/193939WAL"
"Coaster Furniture","193940BLK-S5B","Strouse Dining Set B","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193940BLK-S5B/193940BLK-S5B_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Strouse-Dining-Set-B/193940BLK-S5B"
"Coaster Furniture","193940BLK-S5E","Strouse Dining Set E","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193940BLK-S5E/193940BLK-S5E_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Strouse-Dining-Set-E/193940BLK-S5E"
"Coaster Furniture","193940BLK-S5F","Strouse Dining Set F","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193940BLK-S5F/193940BLK-S5F_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Strouse-Dining-Set-F/193940BLK-S5F"
"Coaster Furniture","193940BLK-S5G","Strouse Dining Set G","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193940BLK-S5G/193940BLK-S5G_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Strouse-Dining-Set-G/193940BLK-S5G"
"Coaster Furniture","193940NAT-S5A","Strouse Dining Set A","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193940NAT-S5A/193940NAT-S5A_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Strouse-Dining-Set-A/193940NAT-S5A"
"Coaster Furniture","193940NAT-S5D","Strouse Dining Set D","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193940NAT-S5D/193940NAT-S5D_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Strouse-Dining-Set-D/193940NAT-S5D"
"Coaster Furniture","193940WAL","Strouse 47-inch Round Dining Table","Dining Room","active","2026-07-11T02:24:46.219Z","https://pictures.coastercenter.com/items/193940WAL/193940WAL_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Strouse-47-inch-Round-Dining-Table/193940WAL"
"Coaster Furniture","193940WAL-S5C","Strouse Dining Set C","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193940WAL-S5C/193940WAL-S5C_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Strouse-Dining-Set-C/193940WAL-S5C"
"Coaster Furniture","193942WAL","Cullen Dining Side Chair Upholstered Seat","Dining Room","active","2026-07-11T02:24:51.853Z","https://pictures.coastercenter.com/items/193942WAL/193942WAL_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Cullen-Dining-Side-Chair-Upholstered-Seat/193942WAL"
"Coaster Furniture","193951BLK-S7B","Decker Dining Set B","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193951BLK-S7B/193951BLK-S7B_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Decker-Dining-Set-B/193951BLK-S7B"
"Coaster Furniture","193951BLK-S7E","Decker Dining Set E","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193951BLK-S7E/193951BLK-S7E_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Decker-Dining-Set-E/193951BLK-S7E"
"Coaster Furniture","193951BLK-S7G","Decker Dining Set G","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193951BLK-S7G/193951BLK-S7G_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Decker-Dining-Set-G/193951BLK-S7G"
"Coaster Furniture","193951NAT-S7A","Decker Dining Set A","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193951NAT-S7A/193951NAT-S7A_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Decker-Dining-Set-A/193951NAT-S7A"
"Coaster Furniture","193951NAT-S7D","Decker Dining Set D","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193951NAT-S7D/193951NAT-S7D_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Decker-Dining-Set-D/193951NAT-S7D"
"Coaster Furniture","193951WAL","Decker Rectangular Wood Dining Table","Dining Room","active","2026-07-11T02:24:46.219Z","https://pictures.coastercenter.com/items/193951WAL/193951WAL_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Decker-Rectangular-Wood-Dining-Table/193951WAL"
"Coaster Furniture","193951WAL-S7C","Decker Dining Set C","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193951WAL-S7C/193951WAL-S7C_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Decker-Dining-Set-C/193951WAL-S7C"
"Coaster Furniture","193951WAL-S7F","Decker Dining Set F","Dining Room","active","2026-07-11T02:25:02.495Z","https://pictures.coastercenter.com/items/193951WAL-S7F/193951WAL-S7F_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Decker-Dining-Set-F/193951WAL-S7F"
"Coaster Furniture","193952NAT","Redbridge Upholstered Dining Side Chair","Dining Room","active","2026-07-11T02:24:51.852Z","https://pictures.coastercenter.com/items/193952NAT/193952NAT_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Redbridge--Upholstered-Dining-Side-Chair/193952NAT"
"Coaster Furniture","193958BLK-S7B","Decker Counter Height Dining Set B","Dining Room","active","2026-07-11T02:25:07.246Z","https://pictures.coastercenter.com/items/193958BLK-S7B/193958BLK-S7B_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Decker-Counter-Height-Dining-Set-B/193958BLK-S7B"
"Coaster Furniture","193958NAT-S7C","Decker Counter Height Dining Set C","Dining Room","active","2026-07-11T02:25:07.246Z","https://pictures.coastercenter.com/items/193958NAT-S7C/193958NAT-S7C_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Decker-Counter-Height-Dining-Set-C/193958NAT-S7C"
"Coaster Furniture","193958NAT-S7D","Decker Counter Height Dining Set D","Dining Room","active","2026-07-11T02:25:07.246Z","https://pictures.coastercenter.com/items/193958NAT-S7D/193958NAT-S7D_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Decker-Counter-Height-Dining-Set-D/193958NAT-S7D"
"Coaster Furniture","193958WAL","Decker Rectangular Wood Counter Height Dining Table","Dining Room","active","2026-07-11T02:24:46.219Z","https://pictures.coastercenter.com/items/193958WAL/193958WAL_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Decker-Rectangular-Wood-Counter-Height-Dining-Table/193958WAL"
"Coaster Furniture","193958WAL-S7E","Decker Counter Height Dining Set E","Dining Room","active","2026-07-11T02:25:07.246Z","https://pictures.coastercenter.com/items/193958WAL-S7E/193958WAL-S7E_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Decker-Counter-Height-Dining-Set-E/193958WAL-S7E"
"Coaster Furniture","193959WAL","Redbridge Upholstered Dining Counter Chair","Dining Room","active","2026-07-11T02:24:51.853Z","https://pictures.coastercenter.com/items/193959WAL/193959WAL_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Redbridge--Upholstered-Dining-Counter-Chair/193959WAL"
"Coaster Furniture","193980","Garza Space Saving Dining Table","Dining Room","active","2026-07-11T02:24:51.853Z","https://pictures.coastercenter.com/items/193980/193980_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Garza-Space-Saving-Dining-Table/193980"
"Coaster Furniture","193980-S5","Garza Space Saving Dining Set","Dining Room","active","2026-07-11T02:25:07.246Z","https://pictures.coastercenter.com/items/193980-S5/193980-S5_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Garza-Space-Saving-Dining-Set/193980-S5"
"Coaster Furniture","193981","Garza Rectangular Dining Table","Dining Room","active","2026-07-11T02:24:51.853Z","https://pictures.coastercenter.com/items/193981/193981_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Garza-Rectangular-Dining-Table/193981"
"Coaster Furniture","193981-S5","Garza Rectangular Dining Set","Dining Room","active","2026-07-11T02:25:07.246Z","https://pictures.coastercenter.com/items/193981-S5/193981-S5_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Garza-Rectangular-Dining-Set/193981-S5"
"Coaster Furniture","193982","Garza Upholstered Dining Side Chair","Dining Room","active","2026-07-11T02:24:51.853Z","https://pictures.coastercenter.com/items/193982/193982_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Garza-Upholstered-Dining-Side-Chair/193982"
"Coaster Furniture","2065","Retro Oval Dining Table","Dining Room","active","2026-07-11T02:23:59.338Z","https://pictures.coastercenter.com/items/2065/2065_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Retro-Oval-Dining-Table/2065"
"Coaster Furniture","2065-S5","Retro Oval Dining Set","Dining Room","active","2026-07-11T02:23:48.372Z","https://pictures.coastercenter.com/items/2065-S5/2065-S5_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Retro-Oval-Dining-Set/2065-S5"
"Coaster Furniture","2066","Retro Side Chair","Dining Room","active","2026-07-11T02:23:27.277Z","https://pictures.coastercenter.com/items/2066/2066_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Retro-Side-Chair/2066"
"Coaster Furniture","2300","Retro Bar Table","Dining Room","active","2026-07-11T02:23:08.238Z","https://pictures.coastercenter.com/items/2300/2300_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Retro-Bar-Table/2300"
"Coaster Furniture","2388","Retro Round Dining Table","Dining Room","active","2026-07-11T02:23:27.278Z","https://pictures.coastercenter.com/items/2388/2388_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Retro-Round-Dining-Table/2388"
"Coaster Furniture","2388-S5R","Retro Round Dining Set","Dining Room","active","2026-07-11T02:23:03.051Z","https://pictures.coastercenter.com/items/2388-S5R/2388-S5R_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Retro-Round-Dining-Set/2388-S5R"
"Coaster Furniture","2405-S3","Retro Bar Table Set","Dining Room","active","2026-07-11T02:24:04.632Z","https://pictures.coastercenter.com/items/2405-S3/2405-S3_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Retro-Bar-Table-Set/2405-S3"
"Coaster Furniture","2408","Retro Swivel Bar Stool","Dining Room","active","2026-07-11T02:23:08.238Z","https://pictures.coastercenter.com/items/2408/2408_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Retro-Swivel-Bar-Stool/2408"
"Coaster Furniture","2506","Kelvin Kitchen Cart","Dining Room","active","2026-07-11T02:24:21.324Z","https://pictures.coastercenter.com/items/2506/2506_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Kelvin-Kitchen-Cart/2506"
"Coaster Furniture","3512","Palmer Bar Cart","Dining Room","active","2026-07-11T02:23:27.278Z","https://pictures.coastercenter.com/items/3512/3512_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Palmer-Bar-Cart/3512"
"Coaster Furniture","4129","Cinder Side Chair","Dining Room","active","2026-07-11T02:23:53.781Z","https://pictures.coastercenter.com/items/4129/4129_001x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Cinder-Side-Chair/4129"
"Coaster Furniture","4241","Allison Dining Table","Dining Room","active","2026-07-11T02:24:10.370Z","https://pictures.coastercenter.com/items/4241/4241_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Allison-Dining-Table/4241"
"Coaster Furniture","4241-S5","Allison Dining Set","Dining Room","active","2026-07-11T02:23:08.237Z","https://pictures.coastercenter.com/items/4241-S5/4241-S5_01x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Allison-Dining-Set/4241-S5"
"Coaster Furniture","902589","Jefferson Bar Cart","Dining Room","active","2026-07-11T02:23:48.371Z","https://pictures.coastercenter.com/items/902589/902589_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Jefferson-Bar-Cart/902589"
"Coaster Furniture","910002","Elfman Bar Cart","Dining Room","active","2026-07-11T02:24:10.369Z","https://pictures.coastercenter.com/items/910002/910002_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Elfman-Bar-Cart/910002"
"Coaster Furniture","950318","Borman Bar Cabinet","Dining Room","active","2026-07-11T02:24:25.828Z","https://pictures.coastercenter.com/items/950318/950318_03x500.jpg","https://www.coasterfurniture.com/furniture/category/Dining-Room/Borman-Bar-Cabinet/950318"
"Coaster Furniture","2019","Collier Coat Rack","Entryway & Decor","active","2026-07-11T02:25:31.685Z","https://pictures.coastercenter.com/items/2019/2019_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Entryway-%26-Decor/Collier-Coat-Rack/2019"
"Coaster Furniture","205337","Franco Bedroom Bench","Entryway & Decor","active","2026-07-11T02:25:31.684Z","https://pictures.coastercenter.com/items/205337/205337_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Entryway-%26-Decor/Franco-Bedroom-Bench/205337"
"Coaster Furniture","222498","Leandro Floor Mirror","Entryway & Decor","active","2026-07-11T02:25:40.270Z","https://pictures.coastercenter.com/items/222498/222498_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Entryway-%26-Decor/Leandro-Floor-Mirror/222498"
"Coaster Furniture","222526","Solano Bedroom Bench","Entryway & Decor","active","2026-07-11T02:25:40.270Z","https://pictures.coastercenter.com/items/222526/222526_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Entryway-%26-Decor/Solano-Bedroom-Bench/222526"
"Coaster Furniture","222528","Solano Floor Mirror","Entryway & Decor","active","2026-07-11T02:25:40.270Z","https://pictures.coastercenter.com/items/222528/222528_02x500.jpg","https://www.coasterfurniture.com/furniture/category/Entryway-%26-Decor/Solano-Floor-Mirror/222528"
